2025.03.19,18:30,3037.602,3048.715,3037.602,3047.900,4068
2025.03.19,18:45,3047.928,3048.551,3042.374,3046.769,3814
2025.03.19,19:00,3046.809,3051.996,3045.907,3047.286,3728
2025.03.19,19:15,3047.310,3048.238,3040.994,3042.213,3562
2025.03.19,19:30,3042.192,3047.718,3041.973,3046.922,2598
2025.03.19,19:45,3046.974,3048.576,3045.830,3047.858,3383
2025.03.19,20:00,3047.818,3048.253,3044.450,3046.203,1262
2025.03.19,20:15,3046.189,3046.406,3045.364,3046.050,896
2025.03.19,20:30,3046.007,3046.112,3044.205,3045.053,1012
2025.03.19,20:45,3045.047,3047.933,3044.914,3047.282,738
2025.03.19,22:01,3048.924,3050.635,3047.086,3049.757,2161
2025.03.19,22:16,3049.766,3049.845,3047.260,3048.855,826
2025.03.19,22:31,3048.894,3049.947,3048.679,3049.164,576
2025.03.19,22:46,3049.169,3050.368,3049.044,3049.891,544
2025.03.19,23:01,3049.930,3050.017,3048.794,3049.641,579
2025.03.19,23:16,3049.701,3050.527,3049.344,3049.969,535
2025.03.19,23:31,3050.018,3050.211,3049.034,3049.728,610
2025.03.19,23:46,3049.739,3051.335,3049.632,3050.026,595
2025.03.20,00:00,3050.023,3054.453,3050.023,3052.177,1895
2025.03.20,00:15,3052.204,3055.489,3050.778,3053.685,1632
2025.03.20,00:30,3053.646,3053.895,3051.017,3052.833,1617
2025.03.20,00:45,3052.757,3053.545,3051.473,3053.185,1966
2025.03.20,01:00,3053.222,3055.429,3050.289,3054.727,4348
2025.03.20,01:15,3054.721,3056.200,3053.327,3054.182,3173
2025.03.20,01:30,3054.184,3055.495,3052.483,3053.357,2469
2025.03.20,01:45,3053.367,3053.828,3049.409,3049.654,2351
2025.03.20,02:00,3049.626,3052.064,3048.365,3051.313,2781
2025.03.20,02:15,3051.351,3052.191,3050.352,3050.813,1769
2025.03.20,02:30,3050.883,3051.503,3047.021,3047.814,2029
2025.03.20,02:45,3047.769,3047.871,3045.028,3045.694,2112
2025.03.20,03:00,3045.637,3048.526,3045.410,3048.490,2214
2025.03.20,03:15,3048.516,3049.580,3047.344,3048.553,1741
2025.03.20,03:30,3048.503,3050.324,3048.100,3048.100,1393
2025.03.20,03:45,3048.075,3050.452,3047.967,3049.964,1488
2025.03.20,04:00,3050.068,3050.087,3048.151,3049.648,1041
2025.03.20,04:15,3049.597,3053.549,3049.172,3053.377,2122
2025.03.20,04:30,3053.425,3057.259,3053.284,3056.837,1984
2025.03.20,04:45,3056.863,3057.459,3052.180,3052.478,2248
2025.03.20,05:00,3052.523,3053.604,3050.788,3052.019,2041
2025.03.20,05:15,3052.113,3053.022,3046.822,3048.875,2684
2025.03.20,05:30,3048.868,3048.931,3044.918,3046.697,2474
2025.03.20,05:45,3046.775,3047.259,3044.873,3046.858,1808
2025.03.20,06:00,3046.829,3049.523,3045.675,3049.138,1811
2025.03.20,06:15,3049.140,3051.475,3048.525,3049.615,1898
2025.03.20,06:30,3049.589,3050.771,3045.729,3050.215,2211
2025.03.20,06:45,3050.218,3050.413,3048.481,3049.134,1711
2025.03.20,07:00,3048.999,3048.999,3045.097,3046.680,1851
2025.03.20,07:15,3046.607,3047.010,3044.298,3046.792,1900
2025.03.20,07:30,3046.801,3047.822,3044.636,3045.242,2269
2025.03.20,07:45,3045.153,3045.153,3041.780,3042.232,2480
2025.03.20,08:00,3042.268,3043.968,3040.469,3042.478,1894
2025.03.20,08:15,3042.564,3042.626,3038.610,3040.079,2372
2025.03.20,08:30,3040.052,3042.448,3039.694,3040.033,1888
2025.03.20,08:45,3040.099,3043.273,3038.912,3041.815,1938
2025.03.20,09:00,3041.781,3044.203,3040.897,3043.167,1774
2025.03.20,09:15,3043.088,3045.767,3043.088,3044.603,1916
2025.03.20,09:30,3044.721,3046.241,3043.988,3044.618,1856
2025.03.20,09:45,3044.644,3044.731,3040.527,3041.489,2355
2025.03.20,10:00,3041.484,3041.484,3034.222,3034.672,2754
2025.03.20,10:15,3034.643,3034.645,3030.070,3030.070,3546
2025.03.20,10:30,3030.043,3030.043,3025.626,3028.337,4031
2025.03.20,10:45,3028.371,3035.506,3028.237,3034.181,4087
2025.03.20,11:00,3034.157,3034.703,3029.824,3031.504,2671
2025.03.20,11:15,3031.416,3033.578,3029.270,3032.578,2239
2025.03.20,11:30,3032.663,3033.192,3029.377,3030.834,2693
2025.03.20,11:45,3030.829,3035.095,3030.474,3034.433,2525
2025.03.20,12:00,3034.467,3036.410,3033.358,3036.143,2263
2025.03.20,12:15,3036.197,3038.039,3035.026,3036.974,3336
2025.03.20,12:30,3037.052,3041.832,3035.743,3040.599,3185
2025.03.20,12:45,3040.560,3042.279,3039.708,3040.885,3203
2025.03.20,13:00,3040.927,3041.069,3031.731,3033.312,4562
2025.03.20,13:15,3033.408,3034.116,3029.883,3030.887,4121
2025.03.20,13:30,3030.857,3037.603,3030.184,3034.720,4275
2025.03.20,13:45,3034.634,3036.867,3031.715,3032.828,3512
2025.03.20,14:00,3032.652,3036.046,3030.643,3035.112,3901
2025.03.20,14:15,3035.154,3036.736,3031.830,3032.917,3559
2025.03.20,14:30,3032.888,3038.517,3032.211,3038.273,2725
2025.03.20,14:45,3038.310,3040.852,3036.393,3040.224,2612
2025.03.20,15:00,3040.188,3041.903,3037.684,3039.573,2736
2025.03.20,15:15,3039.534,3041.081,3038.290,3040.295,2152
2025.03.20,15:30,3040.327,3040.688,3037.559,3039.250,2131
2025.03.20,15:45,3039.269,3041.804,3039.269,3040.765,1999
2025.03.20,16:00,3040.802,3041.992,3039.015,3041.871,2391
2025.03.20,16:15,3041.938,3043.229,3038.397,3038.613,2234
2025.03.20,16:30,3038.577,3039.096,3033.884,3034.925,2558
2025.03.20,16:45,3034.960,3039.214,3034.960,3038.308,1672
2025.03.20,17:00,3038.346,3040.091,3036.135,3037.135,1661
2025.03.20,17:15,3037.239,3039.470,3034.820,3035.843,1780
2025.03.20,17:30,3035.871,3039.566,3035.588,3039.352,1649
